chr position COMBINED_rate(cM/Mb) Genetic_Map(cM)
21 14916055 0.1454354381 0.999303111018747
21 14920137 0.1453861314 0.999896577207122
21 14924935 0.1389497607 1.00056325815896
21 14928355 0.1376143644 1.00103389928521
21 14932042 0.1373220847 1.00154020581150
21 14934934 0.1373261668 1.00193735308588
21 14941006 0.1375324268 1.00277244998141
21 14941145 0.1377377571 1.00279159552965
21 14942359 0.138097293 1.00295924564335
21 14943339 0.1385155781 1.00309499090989
21 14945115 0.139587879 1.00334289898299
21 14947170 0.1413522428 1.00363337784195
21 14952326 0.1435215181 1.00437337478927
21 14957973 0.3201580372 1.00618130722534
21 14958099 0.5168603997 1.00624643163570
21 14960596 0.1791677381 1.00669381347774
21 14961921 0.1792009855 1.00693125478353
21 14969927 0.144967018 1.00809186072963
21 14973009 0.1447032755 1.00853783622472
21 14973865 0.1455458181 1.00866242344502
21 14973902 0.1467038326 1.00866785148682
21 14976486 0.1468255173 1.00904724862353
21 14977008 0.1435034415 1.00912215741999
21 14977445 0.107610811 1.00916918334440
21 14985432 0.0939760451 1.00991977001661
21 14998515 0.0938395445 1.01114747277730
21 15005151 0.0938416902 1.01177020623347
21 15011705 0.0938799252 1.01238549526323
21 15021261 0.0939148111 1.01328294519810
21 15029230 0.094161528 1.01403331841474
21 15033829 0.0947311179 1.01446898682596
21 15036305 0.0969548599 1.01470904705907
21 15036419 0.099064853 1.01472034045231
21 15040218 0.1036451698 1.01511408845238
21 15046919 0.226733141 1.01663342723022
21 15047635 0.324892368 1.01686605016571
21 15052812 5.3207627685 1.04441163901824
21 15053784 5.3510823184 1.04961289103172
21 15053919 5.368231133 1.05033760223468
21 15053976 5.3776640887 1.05064412908773
21 15055484 0.5979104748 1.05154577808373
21 15061304 0.580543279 1.05492453996751
21 15062969 0.5661377412 1.05586715930661
21 15064962 0.5588433961 1.05698093419504
21 15075649 0.5586463028 1.06295118723306
21 15077253 0.5587484677 1.06384741977525
21 15082617 0.8552516402 1.06843498957328
21 15082916 0.8530484261 1.06869005105269
21 15087280 6.7570793814 1.09817794547312
21 15088129 9.0527713845 1.10586374837856
21 15105485 0.9190027192 1.12181395957299
21 15109958 0.9326646658 1.12598576862312
21 15110825 0.8533462182 1.12672561979429
21 15113387 0.8454187988 1.12889158275682
21 15116712 0.8328967079 1.13166096431059
21 15119875 0.8318062976 1.13429196762990
21 15125893 0.8420999896 1.13935972536731
21 15129378 0.8486761315 1.14231736168559
21 15131418 0.8488238158 1.14404896226982
21 15134369 0.8496495823 1.14655627818719
21 15135843 0.8519463854 1.14781204715927
21 15135926 0.852010715 1.14788276404861
21 15137578 0.8557086927 1.14929639480895
21 15138490 0.8645591488 1.15008487275266
21 15139257 0.9092089169 1.15078223599192
21 15141121 0.9112192468 1.15248074866795
21 15141952 0.9532602357 1.15327290792382
21 15143620 1.0922594387 1.15509479666757
21 15145310 1.2782707266 1.15725507419553
21 15146003 1.1729052141 1.15806789750890
21 15148130 1.5078426861 1.16127507890223
21 15148633 1.4688326111 1.16201390170562
21 15151646 1.3193428992 1.16598908186091
21 15152398 1.3089784201 1.16697343363282
21 15152522 1.3072485078 1.16713553244779
21 15152897 1.3083146253 1.16762615043228
21 15152923 1.3137544703 1.16766030804850
21 15153041 1.3165599111 1.16781566211801
21 15153524 1.3269612059 1.16845658438046
21 15153992 1.5673891247 1.16919012249082
21 15154158 3.1818201652 1.16971830463825
21 15154191 3.1810801991 1.16982328028482
21 15165769 2.052443705 1.19358647350131
21 15166291 0.7783711577 1.19399278324563
21 15166804 0.5578649344 1.19427896795697
21 15167890 0.5562331504 1.19488303715831
21 15169567 0.560967197 1.19582377914768
21 15169955 0.5641457205 1.19604266768723
21 15169985 0.5671194527 1.19605968127081
21 15170179 0.5658512578 1.19616945641482
21 15170635 0.5665203673 1.19642778970231
21 15170833 0.5668625574 1.19654002848868
21 15171646 0.5670268641 1.19700102132919
21 15173846 0.5700556465 1.19825514375149
21 15174411 0.5717663003 1.19857819171116
21 15175420 0.5718193816 1.19915515746720
21 15176888 0.5721123371 1.19999501837806
21 15179476 0.5719296899 1.20147517241552
21 15180839 0.5711084917 1.20225359328971
21 15181242 6.42282976 1.20484199368299
21 15181318 8.4259719159 1.20548236754859
21 15184741 16.714431685 1.26269586720635
21 15186170 13.4051363436 1.28185180704135
21 15186277 8.6830013887 1.28278088818995
21 15188402 0.2408088308 1.28329260695540
21 15196647 0.2412873636 1.28528202126828
21 15199246 0.4341647235 1.28641041538465
21 15199530 1.1670744998 1.28674186454260
21 15199604 2.7215670744 1.28694326050610
21 15199811 6.9882475504 1.28838982774904
21 15199883 9.0970626976 1.28904481626326
21 15201080 9.0483997484 1.29987575076210
21 15201232 3.9021456086 1.30046887689460
21 15203270 2.851499297 1.30628023246189
21 15203801 0.8565288063 1.30673504925804
21 15204287 0.8020896563 1.30712486483100
21 15204549 0.7890725154 1.30733160183003
21 15206017 0.7945375832 1.30849798300217
21 15206684 0.809818531 1.30903813196235
21 15207805 0.8845700244 1.3100297349597
21 15207860 0.9687950304 1.31008301868637
21 15208053 1.0470242627 1.31028509436907
21 15208781 1.0506974413 1.31105000210634
21 15209349 1.0748227957 1.31166050145430
21 15212272 1.1320275184 1.31496941789058
21 15214196 1.2811002504 1.31743425477235
21 15214314 1.4226874697 1.31760213189377
21 15214708 1.5624848644 1.31821775093035
21 15215814 1.6160845232 1.32000514041301
21 15216110 1.6648645254 1.32049794031252
21 15218736 1.6648645254 1.32486987455623
21 15218906 1.8472452375 1.3251839062466
21 15228353 1.8473356025 1.34263568568342
21 15238121 1.8472958194 1.36068007124732
21 15241352 1.8473055629 1.36664871552105
21 15241362 1.8472288014 1.36666718780906
21 15244894 1.8472451733 1.37319165776116
21 15258145 1.5104450187 1.39320656470395
21 15260313 1.4414528661 1.39633163451766
21 15265724 1.4391430865 1.40411883775871
21 15266940 1.4404253104 1.40587039493615
21 15269429 1.4693416857 1.40952758639186
21 15270083 1.5359436714 1.41053209355296
21 15271485 1.6896264848 1.41290094988465
21 15272458 1.6893939528 1.41454473020072
21 15274221 1.6894532643 1.41752323630568
21 15274491 2.2511746708 1.41813105346680
21 15275981 2.5267880513 1.42189596766323
21 15278807 3.1742369757 1.43086636135656
21 15279270 3.2049004414 1.43235023026093
21 15288641 2.5123606976 1.45589356235814
21 15289273 2.3091986326 1.45735297589394
21 15289358 2.0012046747 1.45752307829129
21 15290025 0.635604763 1.45794702666821
21 15292828 0.5009653095 1.45935123243074
21 15294466 0.4968526943 1.46016507714401
21 15302333 0.458836191 1.46377474145860
21 15309406 0.4586152841 1.46701852736304
21 15309717 0.4582777573 1.46716105174556
21 15313975 0.4590124093 1.46911552658436
21 15316861 0.4603048231 1.47044396630383
21 15319809 0.4613750303 1.47180409989315
21 15322836 1.0138285495 1.47487295891249
21 15328333 1.1501876231 1.48119554027667
21 15330476 1.1508091994 1.48366172439098
21 15331425 1.226130633 1.4848253223617
21 15331478 1.3013686401 1.48489429489963
21 15332025 1.3015182344 1.48560622537384
21 15332033 1.3020648576 1.48561664189270
21 15333028 1.3030927165 1.48691321914562
21 15333580 1.3030961975 1.48763252824664
21 15333700 1.3031945074 1.48778891158753
21 15336261 1.3030085811 1.49112591656373
21 15336419 1.2981990977 1.49133103202116
21 15336453 1.2936710493 1.49137501683684
21 15336787 1.2915401397 1.4918063912435
21 15340098 1.3028809179 1.49612022996267
21 15340883 2.6619696229 1.49820987611664
21 15341231 5.0338312642 1.49996164939658
21 15341527 5.8528625122 1.50169409670020
21 15346993 5.8578465925 1.5337130861748
21 15352881 1.0164135023 1.53969772887634
21 15358904 0.2040961341 1.54092699989203
21 15368349 0.2042193945 1.54285585207308
21 15370863 0.2073761765 1.5433771957808
21 15373007 0.2093198006 1.54382597743329
21 15373078 0.2113254921 1.54384098154323
21 15374041 0.2816027769 1.54411216501738
21 15375507 0.7654969935 1.54523438360985
21 15378781 0.9864065839 1.54846387876554
21 15380518 1.1330779961 1.55043203524477
21 15380777 1.3633812753 1.55078515099507
21 15381467 2.4455675606 1.55247259261188
21 15381873 2.4225893697 1.55345616389598
21 15381907 2.407538094 1.55353802019118
21 15383419 2.4115398687 1.55718426847265
21 15384535 2.4226899546 1.55988799046198
21 15386023 2.4660071966 1.56355740917053
21 15386482 2.4786636891 1.56469511580382
21 15389721 2.0232738501 1.57124849980430
21 15390845 0.6081694413 1.57193208225632
21 15393965 0.2354332543 1.57266663400973
21 15395187 0.2200784289 1.57293556984985
21 15400618 0.201587883 1.57403039364242
21 15402878 0.1992830075 1.57448077323937
21 15406669 0.1993541167 1.57523652469578
21 15408034 0.1993880487 1.57550868938226
21 15409400 0.1996343989 1.57578138997116
21 15410380 0.2002233857 1.57597760888914
21 15411059 0.2026445191 1.57611520451761
21 15411496 0.2073986518 1.57620583772845
21 15412399 0.2268568605 1.57641068947348
21 15412831 0.2269268748 1.57650872188339
21 15412891 0.2229793541 1.57652210064464
21 15416327 0.1354513099 1.57698751134545
21 15417795 0.0974626823 1.57713058656307
21 15420732 0.0755634444 1.57735251639927
21 15423628 0.0516781334 1.5775021762736
21 15424368 0.0410861706 1.57753258003984
21 15424864 0.040843251 1.57755283829234
21 15436475 0.0938750067 1.57864282099513
21 15436741 0.1494702089 1.5786825800707
21 15442347 0.314132861 1.58044360888947
21 15443935 0.4084401888 1.58109221190928
21 15445468 0.4058172806 1.58171432980044
21 15446451 0.4028776382 1.58211035851879
21 15447212 0.398690348 1.58241376187362
21 15447982 0.398522371 1.58272062409929
21 15448560 2.7216213383 1.58429372123283
21 15448599 20.959125932 1.58511112714417
21 15448740 22.5777235927 1.58829458617075
21 15449004 22.5777235927 1.59425510519922
21 15449283 22.5777235927 1.60055429008158
21 15452351 22.5777235927 1.66982274606399
21 15452645 21.3570696154 1.67610172453091
21 15452975 20.7935849107 1.68296360755144
21 15454603 0.1390890482 1.68319004452191
21 15456628 0.1390944194 1.68347171072120
21 15458679 0.1387923286 1.68375637378716
21 15459285 0.1386360607 1.68384038723994
21 15459436 0.1384207654 1.68386128877552
21 15462504 0.1384565251 1.68428607339452
21 15463956 0.1385170575 1.68448720016201
21 15469528 0.4452225873 1.68696798041845
21 15472048 0.8592830992 1.68913337382843
21 15472483 1.0348475209 1.68958353250002
21 15472940 1.016375355 1.69004801603726
21 15472963 0.9905804175 1.69007079938686
21 15473946 0.7799796094 1.69083751934290
21 15474153 0.6048782387 1.69096272913831
21 15474175 0.4417704569 1.69097244808836
21 15474687 0.4187322149 1.69118683898239
21 15474991 0.403563457 1.69130952227332
21 15475149 0.396593254 1.69137218400745
21 15475344 0.3970455934 1.69144960789817
21 15475515 0.3968518032 1.69151746955651
21 15476890 0.4547369751 1.69214273289728
21 15479537 0.1988749575 1.69266915490978
21 15481365 0.19081967 1.69301797326654
21 15482605 0.1903938931 1.69325406169398
21 15482718 0.1900007232 1.69327553177570
21 15484011 0.1899864376 1.69352118423952
21 15487981 1.6898681759 1.70022996089784
21 15489766 1.1329499826 1.70225227661679
21 15489843 0.7354778171 1.7023089084087
21 15491027 0.2504565004 1.70260544890518
21 15491250 0.146072936 1.70263802316990
21 15491294 0.0963645599 1.70264226321054
21 15491560 0.0953876991 1.7026676363385
21 15491773 0.1008418161 1.70268911564533
21 15491818 0.1116111383 1.70269413814655
21 15491871 0.1233309858 1.7027006746888
21 15492183 0.1380702814 1.70274375261660
21 15493361 0.1095822627 1.70287284052206
21 15493550 0.093442254 1.70289050110806
21 15494454 0.0921029572 1.70297376218137
21 15494621 0.0916658354 1.70298907037588
21 15494652 0.092113972 1.70299192590902
21 15494781 0.092113972 1.70300380861140
21 15494955 0.0903835558 1.70301953535011
21 15495000 0.0903835558 1.70302360261012
21 15497397 0.0920648759 1.70324428211766
21 15497906 0.617751315 1.70355871753699
21 15499610 0.5967706836 1.70457561478185
21 15499679 0.580174936 1.70461564685243
21 15499796 0.1593878725 1.70463429523351
21 15500150 0.1283414442 1.70467972810476
21 15500371 0.114346039 1.70470499857938
21 15500402 0.1063633506 1.70470829584325
21 15500426 0.0982449651 1.70471065372241
21 15500554 0.0922767542 1.70472246514695
21 15500572 0.0853876356 1.70472400212439
21 15500601 0.0792173503 1.70472629942755
21 15501285 0.0782493552 1.70477982198650
21 15501522 0.0774435008 1.70479817609619
21 15502692 0.0774035925 1.70488873829942
21 15504006 0.0774035925 1.70499044661996
21 15507046 0.0774035925 1.70522575354116
21 15507599 0.0774230227 1.70526856847272
21 15507969 0.0775111004 1.70529724757986
21 15510865 0.7440967811 1.70745215185793
21 15511035 0.9468442987 1.70761311538871
21 15512998 0.9210970281 1.70942122885487
21 15514013 0.886376634 1.71032090113838
21 15515843 0.8663008437 1.71190623168235
21 15516330 0.8481231468 1.71231926765484
21 15516948 0.7493840898 1.71278238702234
21 15518103 0.7087950978 1.71360104536030
21 15518352 0.630112066 1.71375794326473
21 15520265 0.4430029577 1.71460540792281
21 15521638 0.3399031358 1.71507209492826
21 15523771 0.3287840269 1.71577339125764
21 15526090 1.2367117155 1.71864132572589
21 15527617 2.2105878236 1.72201689333252
21 15531843 1.8220128509 1.72971671964043
21 15532235 1.6727515801 1.73037243825983
21 15534637 0.3562975005 1.73122826485603
21 15536548 0.1197728237 1.73145715072212
21 15537944 0.1198289764 1.73162443197317
21 15545240 0.1206133403 1.732504426904
21 15545350 0.1211119956 1.73251774922352
21 15546000 0.121519638 1.73259673698822
21 15548670 0.1217985224 1.73292193904303
21 15548739 0.1218993905 1.73293035010097
21 15548798 0.1222013054 1.73293755997799
21 15549014 0.1223597603 1.73296398968621
21 15549527 0.1228069081 1.73302698963007
21 15550182 0.1236470555 1.73310797845142
21 15550435 0.1249625778 1.73313959398360
21 15552993 0.1327922299 1.73347927650769
21 15553090 0.1412267578 1.73349297550320
21 15553112 0.1489150451 1.73349625163419
21 15553529 0.1589942168 1.73356255222259
21 15554030 0.1732301116 1.73364934050850
21 15554350 0.177893623 1.73370626646786
21 15558464 0.412020351 1.73540131819188
21 15558784 0.4201703707 1.73553577271050
21 15559222 0.2157562295 1.73563027393902
21 15559454 0.2188497899 1.73568104709028
21 15560160 0.2250793876 1.73583995313793
21 15561435 0.2479753608 1.73615612172295
21 15561623 0.2814091141 1.73620902663640
21 15561781 0.3249476346 1.73626036836266
21 15562655 0.5592562189 1.73674915829798
21 15563158 0.3646015533 1.73693255287929
21 15563782 0.2849325454 1.73711035078762
21 15566986 0.3011792086 1.73807532897198
21 15570855 1.3746704945 1.74339392911520
21 15576536 1.4642422709 1.75171228945618
21 15577877 1.5277873656 1.75376105231345
21 15580334 1.5207641866 1.75749756991993
21 15580754 1.5081138723 1.75813097774629
21 15580827 1.4964298121 1.75824021712257
21 15581807 1.4965412875 1.75970682758432
21 15583629 3.2259110258 1.76558443747333
21 15583941 6.8078974244 1.76770850146974
21 15584288 16.8233639806 1.77354620877101
21 15586875 16.8233639806 1.81706825138883
21 15588213 16.8233639806 1.83957791239487
21 15589167 16.7792903523 1.85558535539096
21 15589279 15.6704623978 1.85734044717952
21 15589545 11.0683778288 1.86028463568198
21 15589934 11.0659868083 1.86458930455041
21 15591689 1.0382966004 1.86641151508411
21 15593037 1.0423553256 1.86781661006302
21 15593963 1.042491327 1.86878195703182
21 15594371 1.0432013357 1.86920758317678
21 15594465 1.0433512519 1.86930565819446
21 15594495 1.0469094026 1.86933706547654
21 15595111 1.0469759819 1.86998200268139
21 15595195 1.0438307029 1.87006968446043
21 15595726 1.0446100116 1.87062437237659
21 15596145 1.0444910585 1.87106201413011
21 15596772 1.0430346915 1.87171599688168
21 15597535 1.0442546876 1.87251276320831
21 15597894 1.0509039418 1.87289003772342
21 15599765 1.2504074526 1.87522955006724
21 15599848 1.7811544741 1.87537738588859
21 15599963 0.618512805 1.87544851486116
21 15600054 0.418869498 1.87548663198548
21 15600210 0.2446380353 1.87552479551899
21 15600595 0.3815148307 1.87567167872881
21 15601205 0.1280470819 1.87574978744876
21 15603589 0.1156651857 1.87602553325147
21 15603790 0.0986882857 1.8760453695969
21 15603999 0.0905364962 1.87606429172460
21 15604070 0.0839460309 1.87607025189280
21 15604612 0.0830283257 1.87611525324533
21 15604901 0.083062988 1.87613925844886
21 15605165 0.0829693788 1.87616116236486
21 15605312 0.0903667517 1.87617444627736
21 15605387 0.8415791616 1.87623756471448
21 15605774 1.9580483353 1.87699532942024
21 15606128 0.0714342336 1.87702061713894
21 15606354 0.0391086556 1.87702945569510
21 15606626 0.149283098 1.87707006069776
21 15606757 0.4251812934 1.87712575944720
21 15608558 0.1267237685 1.87735398895426
21 15608853 0.0670570888 1.87737377079546
21 15608979 0.0303525301 1.87737759521425
21 15609055 0.0303525301 1.87737990200654
21 15609286 0.0198041853 1.87738447677334
21 15609813 0.0196884163 1.87739485256873
21 15610431 0.0196752617 1.87740701188047
21 15611538 0.0196752617 1.87742879239517
21 15611644 0.019722909 1.87743088302352
21 15611799 0.0197397647 1.87743394268705
21 15612320 0.0234685208 1.87744616978639
21 15612764 0.1654156008 1.87751961431314
21 15613199 0.503987754 1.87773884898613
21 15613240 0.6325876166 1.87776478507841
21 15613560 0.7072668345 1.87799111046545
21 15615220 0.6150043278 1.8790120176496
21 15615376 0.4960547849 1.87908940219604
21 15615500 0.2263834579 1.87911747374482
21 15615855 0.185198466 1.87918321920025
21 15616629 0.3485283982 1.87945298018046
21 15616729 0.7922998717 1.87953221016763
21 15616750 1.3413802282 1.87956037915242
21 15616772 1.9918361372 1.87960419954744
21 15617444 2.7556961684 1.88145602737261
21 15617573 2.7685255127 1.88181316716374
21 15617806 2.0297362845 1.88228609571803
21 15618081 1.9784415322 1.88283016713939
21 15618300 1.2995434431 1.88311476715343
21 15619132 0.4533909729 1.88349198844288
21 15619179 0.0047663336 1.88349221246056
21 15619466 0.0047663336 1.88349358039830
21 15620391 0.0047663336 1.88349798925688
21 15620439 0.0047663336 1.88349821804090
21 15620695 0.0047665139 1.88349943826845
21 15620798 0.0047665139 1.88349992921939
21 15621160 0.0047665139 1.88350165469742
21 15623441 0.0047665139 1.88351252711562
21 15624121 0.0047681195 1.88351576943688
21 15624217 0.0047670086 1.88351622706971
21 15624442 0.0047670086 1.88351729964664
21 15624647 0.0047670086 1.88351827688341
21 15624975 0.0047671923 1.88351984052248
21 15625241 0.0047783468 1.88352111156273
21 15626579 0.0047783468 1.88352750499075
21 15626591 0.0047783468 1.88352756233091
21 15626660 0.1245827449 1.88353615854031
